365,Nandurbar,21,1,1,1,1,03/11/18 00:00,03/11/18 00:00
366,Nandyal,2,1,1,1,1,03/11/18 00:00,03/11/18 00:00
367,Nanjangud,17,1,1,1,1,03/11/18 00:00,03/11/18 00:00
368,Narasaraopet,2,1,1,1,1,03/11/18 00:00,03/11/18 00:00
369,Nashik,21,1,1,1,1,03/11/18 00:00,03/11/18 00:00
370,Navsari,12,1,1,1,1,03/11/18 00:00,03/11/18 00:00
371,Nawadha,5,1,1,1,1,03/11/18 00:00,03/11/18 00:00
372,Nawanshahr,28,1,1,1,1,03/11/18 00:00,03/11/18 00:00
373,Nellore,2,1,1,1,1,03/11/18 00:00,03/11/18 00:00
374,Nilgiris,31,1,1,1,1,03/11/18 00:00,03/11/18 00:00
375,Nizamabad,32,1,1,1,1,03/11/18 00:00,03/11/18 00:00
376,North 24 Parganas,36,1,1,1,1,03/11/18 00:00,03/11/18 00:00
377,North Cachar Hills,4,1,1,1,1,03/11/18 00:00,03/11/18 00:00
378,North Dinajpur,36,1,1,1,1,03/11/18 00:00,03/11/18 00:00
379,North Sikkim,30,1,1,1,1,03/11/18 00:00,03/11/18 00:00
380,North Tripura,33,1,1,1,1,03/11/18 00:00,03/11/18 00:00
381,Osmanabad,21,1,1,1,1,03/11/18 00:00,03/11/18 00:00
382,Ottapalam,18,1,1,1,1,03/11/18 00:00,03/11/18 00:00
383,Palamau,16,1,1,1,1,03/11/18 00:00,03/11/18 00:00
384,Palghat,18,1,1,1,1,03/11/18 00:00,03/11/18 00:00
385,Pali,29,1,1,1,1,03/11/18 00:00,03/11/18 00:00
386,Panchmahals,12,1,1,1,1,03/11/18 00:00,03/11/18 00:00
387,Papum Pare,3,1,1,1,1,03/11/18 00:00,03/11/18 00:00
388,Parbhani,21,1,1,1,1,03/11/18 00:00,03/11/18 00:00
389,Parvathipuram,2,1,1,1,1,03/11/18 00:00,03/11/18 00:00
390,Patan,12,1,1,1,1,03/11/18 00:00,03/11/18 00:00
391,Pathanamthitta,18,1,1,1,1,03/11/18 00:00,03/11/18 00:00
392,Patiala,28,1,1,1,1,03/11/18 00:00,03/11/18 00:00
393,Patna,5,1,1,1,1,03/11/18 00:00,03/11/18 00:00
394,Pattukottai,31,1,1,1,1,03/11/18 00:00,03/11/18 00:00
395,Pauri Garhwal,35,1,1,1,1,03/11/18 00:00,03/11/18 00:00
396,Peddapalli,32,1,1,1,1,03/11/18 00:00,03/11/18 00:00
397,Peren,25,1,1,1,1,03/11/18 00:00,03/11/18 00:00
398,Phek,25,1,1,1,1,03/11/18 00:00,03/11/18 00:00
399,Phulbani,26,1,1,1,1,03/11/18 00:00,03/11/18 00:00
400,Pilibhit,34,1,1,1,1,03/11/18 00:00,03/11/18 00:00
401,Pithoragarh,35,1,1,1,1,03/11/18 00:00,03/11/18 00:00
402,Poducherry (PD),27,1,1,1,1,03/11/18 00:00,03/11/18 00:00
403,Poducherry (TN),31,1,1,1,1,03/11/18 00:00,03/11/18 00:00
404,Pollachi,31,1,1,1,1,03/11/18 00:00,03/11/18 00:00
405,Poonch,15,1,1,1,1,03/11/18 00:00,03/11/18 00:00
406,Porbandar,12,1,1,1,1,03/11/18 00:00,03/11/18 00:00
407,Port Blair,1,1,1,1,1,03/11/18 00:00,03/11/18 00:00
408,Prakasam,2,1,1,1,1,03/11/18 00:00,03/11/18 00:00
409,Pratapgarh,34,1,1,1,1,03/11/18 00:00,03/11/18 00:00
410,Proddatur,2,1,1,1,1,03/11/18 00:00,03/11/18 00:00
411,Pudukkottai,31,1,1,1,1,03/11/18 00:00,03/11/18 00:00
412,Pulwama,15,1,1,1,1,03/11/18 00:00,03/11/18 00:00
413,Pune,21,1,1,1,1,03/11/18 00:00,03/11/18 00:00
414,Puri,26,1,1,1,1,03/11/18 00:00,03/11/18 00:00
415,Purnea,5,1,1,1,1,03/11/18 00:00,03/11/18 00:00
416,Purulia,36,1,1,1,1,03/11/18 00:00,03/11/18 00:00
417,Puttur,17,1,1,1,1,03/11/18 00:00,03/11/18 00:00
418,Quilon,18,1,1,1,1,03/11/18 00:00,03/11/18 00:00
419,Raebareli,34,1,1,1,1,03/11/18 00:00,03/11/18 00:00
420,Raichur,17,1,1,1,1,03/11/18 00:00,03/11/18 00:00
421,Raigarh (CT),7,1,1,1,1,03/11/18 00:00,03/11/18 00:00
422,Raigarh (MH),21,1,1,1,1,03/11/18 00:00,03/11/18 00:00
423,Raipur,7,1,1,1,1,03/11/18 00:00,03/11/18 00:00
424,Rajahmundry,2,1,1,1,1,03/11/18 00:00,03/11/18 00:00
425,Rajauri,15,1,1,1,1,03/11/18 00:00,03/11/18 00:00
426,Rajkot,12,1,1,1,1,03/11/18 00:00,03/11/18 00:00
427,Rajsamand,29,1,1,1,1,03/11/18 00:00,03/11/18 00:00
428,Ramanathapuram,31,1,1,1,1,03/11/18 00:00,03/11/18 00:00
429,Rampur,34,1,1,1,1,03/11/18 00:00,03/11/18 00:00
430,Rampur Bushahr,14,1,1,1,1,03/11/18 00:00,03/11/18 00:00
431,Ranchi,16,1,1,1,1,03/11/18 00:00,03/11/18 00:00
432,Rangat,1,1,1,1,1,03/11/18 00:00,03/11/18 00:00
433,Ratlam,20,1,1,1,1,03/11/18 00:00,03/11/18 00:00
434,Ratnagiri,21,1,1,1,1,03/11/18 00:00,03/11/18 00:00
435,Reasi,15,1,1,1,1,03/11/18 00:00,03/11/18 00:00
436,Rewa,20,1,1,1,1,03/11/18 00:00,03/11/18 00:00
437,Ri Bhoi,23,1,1,1,1,03/11/18 00:00,03/11/18 00:00
438,Rohtak,13,1,1,1,1,03/11/18 00:00,03/11/18 00:00
439,Rohtas,5,1,1,1,1,03/11/18 00:00,03/11/18 00:00
440,Ropar,28,1,1,1,1,03/11/18 00:00,03/11/18 00:00
441,Rudraprayag,35,1,1,1,1,03/11/18 00:00,03/11/18 00:00
442,Rupnagar,28,1,1,1,1,03/11/18 00:00,03/11/18 00:00
443,Sabarkantha,12,1,1,1,1,03/11/18 00:00,03/11/18 00:00
444,Sagar,20,1,1,1,1,03/11/18 00:00,03/11/18 00:00
445,Saharanpur,34,1,1,1,1,03/11/18 00:00,03/11/18 00:00
446,Saharsa,5,1,1,1,1,03/11/18 00:00,03/11/18 00:00
447,Salem East,31,1,1,1,1,03/11/18 00:00,03/11/18 00:00
448,Salem West,31,1,1,1,1,03/11/18 00:00,03/11/18 00:00
449,Samastipur,5,1,1,1,1,03/11/18 00:00,03/11/18 00:00
450,Sambalpur,26,1,1,1,1,03/11/18 00:00,03/11/18 00:00
451,Sangareddy,32,1,1,1,1,03/11/18 00:00,03/11/18 00:00
452,Sangli,21,1,1,1,1,03/11/18 00:00,03/11/18 00:00
453,Sangrur,28,1,1,1,1,03/11/18 00:00,03/11/18 00:00
454,Sant Kabir Nagar,34,1,1,1,1,03/11/18 00:00,03/11/18 00:00
455,Sant Ravidas Nagar,34,1,1,1,1,03/11/18 00:00,03/11/18 00:00
456,Santhal Parganas,16,1,1,1,1,03/11/18 00:00,03/11/18 00:00
457,Saran,5,1,1,1,1,03/11/18 00:00,03/11/18 00:00
458,Satara,21,1,1,1,1,03/11/18 00:00,03/11/18 00:00
459,Sawai Madhopur,29,1,1,1,1,03/11/18 00:00,03/11/18 00:00
460,Secunderabad,32,1,1,1,1,03/11/18 00:00,03/11/18 00:00
461,Sehore,20,1,1,1,1,03/11/18 00:00,03/11/18 00:00
462,Senapati,22,1,1,1,1,03/11/18 00:00,03/11/18 00:00
463,Serchhip,24,1,1,1,1,03/11/18 00:00,03/11/18 00:00
464,Shahdol,20,1,1,1,1,03/11/18 00:00,03/11/18 00:00
465,Shahjahanpur,34,1,1,1,1,03/11/18 00:00,03/11/18 00:00
466,Shimla,14,1,1,1,1,03/11/18 00:00,03/11/18 00:00
467,Shimoga,17,1,1,1,1,03/11/18 00:00,03/11/18 00:00
468,Shrawasti,34,1,1,1,1,03/11/18 00:00,03/11/18 00:00
469,Sibsagar,4,1,1,1,1,03/11/18 00:00,03/11/18 00:00
470,Siddharthnagar,34,1,1,1,1,03/11/18 00:00,03/11/18 00:00
471,Sikar,29,1,1,1,1,03/11/18 00:00,03/11/18 00:00
472,Sindhudurg,21,1,1,1,1,03/11/18 00:00,03/11/18 00:00
473,Singhbhum,16,1,1,1,1,03/11/18 00:00,03/11/18 00:00
474,Sirohi,29,1,1,1,1,03/11/18 00:00,03/11/18 00:00
475,Sirsi,17,1,1,1,1,03/11/18 00:00,03/11/18 00:00
476,Sitamarhi,5,1,1,1,1,03/11/18 00:00,03/11/18 00:00
477,Sitapur,34,1,1,1,1,03/11/18 00:00,03/11/18 00:00
478,Sivaganga,31,1,1,1,1,03/11/18 00:00,03/11/18 00:00
479,Siwan,5,1,1,1,1,03/11/18 00:00,03/11/18 00:00
480,Solan,14,1,1,1,1,03/11/18 00:00,03/11/18 00:00
481,Solapur,21,1,1,1,1,03/11/18 00:00,03/11/18 00:00
482,Sonbhadra,34,1,1,1,1,03/11/18 00:00,03/11/18 00:00
483,Sonepat,13,1,1,1,1,03/11/18 00:00,03/11/18 00:00
484,Sonitpur,4,1,1,1,1,03/11/18 00:00,03/11/18 00:00
485,South 24 Parganas,36,1,1,1,1,03/11/18 00:00,03/11/18 00:00
486,South Dinajpur,36,1,1,1,1,03/11/18 00:00,03/11/18 00:00
487,South Garo Hills,23,1,1,1,1,03/11/18 00:00,03/11/18 00:00
488,South Sikkim,30,1,1,1,1,03/11/18 00:00,03/11/18 00:00
489,South Tripura,33,1,1,1,1,03/11/18 00:00,03/11/18 00:00
490,Srikakulam,2,1,1,1,1,03/11/18 00:00,03/11/18 00:00
491,Srinagar,15,1,1,1,1,03/11/18 00:00,03/11/18 00:00
492,Srirangam,31,1,1,1,1,03/11/18 00:00,03/11/18 00:00
493,Sultanpur,34,1,1,1,1,03/11/18 00:00,03/11/18 00:00
494,Sundargarh,26,1,1,1,1,03/11/18 00:00,03/11/18 00:00
495,Surat,12,1,1,1,1,03/11/18 00:00,03/11/18 00:00
496,Surendranagar,12,1,1,1,1,03/11/18 00:00,03/11/18 00:00
497,Suryapet,32,1,1,1,1,03/11/18 00:00,03/11/18 00:00
498,Tadepalligudem,2,1,1,1,1,03/11/18 00:00,03/11/18 00:00
499,Tambaram,31,1,1,1,1,03/11/18 00:00,03/11/18 00:00
500,Tamenglong,22,1,1,1,1,03/11/18 00:00,03/11/18 00:00
501,Tamluk,36,1,1,1,1,03/11/18 00:00,03/11/18 00:00
502,Tarn Taran,28,1,1,1,1,03/11/18 00:00,03/11/18 00:00
503,Tawang,3,1,1,1,1,03/11/18 00:00,03/11/18 00:00
504,Tehri Garhwal,35,1,1,1,1,03/11/18 00:00,03/11/18 00:00
505,Tenali,2,1,1,1,1,03/11/18 00:00,03/11/18 00:00
506,Thalassery,18,1,1,1,1,03/11/18 00:00,03/11/18 00:00
507,Thane,21,1,1,1,1,03/11/18 00:00,03/11/18 00:00
508,Thanjavur,31,1,1,1,1,03/11/18 00:00,03/11/18 00:00
509,Theni,31,1,1,1,1,03/11/18 00:00,03/11/18 00:00
510,Thoubal,22,1,1,1,1,03/11/18 00:00,03/11/18 00:00
511,Tinsukia,4,1,1,1,1,03/11/18 00:00,03/11/18 00:00
512,Tirap,3,1,1,1,1,03/11/18 00:00,03/11/18 00:00
513,Tiruchirapalli,31,1,1,1,1,03/11/18 00:00,03/11/18 00:00
514,Tirunelveli,31,1,1,1,1,03/11/18 00:00,03/11/18 00:00
515,Tirupati,2,1,1,1,1,03/11/18 00:00,03/11/18 00:00
516,Tirupattur,31,1,1,1,1,03/11/18 00:00,03/11/18 00:00
517,Tirupur,31,1,1,1,1,03/11/18 00:00,03/11/18 00:00
518,Tirur,18,1,1,1,1,03/11/18 00:00,03/11/18 00:00
519,Tiruvalla,18,1,1,1,1,03/11/18 00:00,03/11/18 00:00
520,Tiruvannamalai,31,1,1,1,1,03/11/18 00:00,03/11/18 00:00
521,Tonk,29,1,1,1,1,03/11/18 00:00,03/11/18 00:00
522,Trichur,18,1,1,1,1,03/11/18 00:00,03/11/18 00:00
523,Trivandrum North,18,1,1,1,1,03/11/18 00:00,03/11/18 00:00
524,Trivandrum South,18,1,1,1,1,03/11/18 00:00,03/11/18 00:00
525,Tuensang,25,1,1,1,1,03/11/18 00:00,03/11/18 00:00
526,Tumkur,17,1,1,1,1,03/11/18 00:00,03/11/18 00:00
527,Tuticorin,31,1,1,1,1,03/11/18 00:00,03/11/18 00:00
528,Udaipur,29,1,1,1,1,03/11/18 00:00,03/11/18 00:00
529,Udham Singh Nagar,35,1,1,1,1,03/11/18 00:00,03/11/18 00:00
530,Udhampur,15,1,1,1,1,03/11/18 00:00,03/11/18 00:00
531,Udupi,17,1,1,1,1,03/11/18 00:00,03/11/18 00:00
532,Ujjain,20,1,1,1,1,03/11/18 00:00,03/11/18 00:00
533,Ukhrul,22,1,1,1,1,03/11/18 00:00,03/11/18 00:00
534,Una,14,1,1,1,1,03/11/18 00:00,03/11/18 00:00
535,Unnao,34,1,1,1,1,03/11/18 00:00,03/11/18 00:00
536,Upper Siang,3,1,1,1,1,03/11/18 00:00,03/11/18 00:00
537,Upper Subansiri,3,1,1,1,1,03/11/18 00:00,03/11/18 00:00
538,Uttarkashi,35,1,1,1,1,03/11/18 00:00,03/11/18 00:00
539,Vadakara,18,1,1,1,1,03/11/18 00:00,03/11/18 00:00
540,Vadodara East,12,1,1,1,1,03/11/18 00:00,03/11/18 00:00
541,Vadodara West,12,1,1,1,1,03/11/18 00:00,03/11/18 00:00
542,Vaishali,5,1,1,1,1,03/11/18 00:00,03/11/18 00:00
543,Valsad,12,1,1,1,1,03/11/18 00:00,03/11/18 00:00
544,Varanasi,34,1,1,1,1,03/11/18 00:00,03/11/18 00:00
545,Vellore,31,1,1,1,1,03/11/18 00:00,03/11/18 00:00
546,Vidisha,20,1,1,1,1,03/11/18 00:00,03/11/18 00:00
547,Vijayawada,2,1,1,1,1,03/11/18 00:00,03/11/18 00:00
548,Virudhunagar,31,1,1,1,1,03/11/18 00:00,03/11/18 00:00
549,Visakhapatnam,2,1,1,1,1,03/11/18 00:00,03/11/18 00:00
550,Vizianagaram,2,1,1,1,1,03/11/18 00:00,03/11/18 00:00
551,Vriddhachalam,31,1,1,1,1,03/11/18 00:00,03/11/18 00:00
552,Wanaparthy,32,1,1,1,1,03/11/18 00:00,03/11/18 00:00
553,Warangal,32,1,1,1,1,03/11/18 00:00,03/11/18 00:00
554,Wardha,21,1,1,1,1,03/11/18 00:00,03/11/18 00:00
555,Washim,21,1,1,1,1,03/11/18 00:00,03/11/18 00:00
556,West Champaran,5,1,1,1,1,03/11/18 00:00,03/11/18 00:00
557,West Garo Hills,23,1,1,1,1,03/11/18 00:00,03/11/18 00:00
558,West Kameng,3,1,1,1,1,03/11/18 00:00,03/11/18 00:00
559,West Khasi Hills,23,1,1,1,1,03/11/18 00:00,03/11/18 00:00
560,West Siang,3,1,1,1,1,03/11/18 00:00,03/11/18 00:00
561,West Sikkim,30,1,1,1,1,03/11/18 00:00,03/11/18 00:00
562,West Tripura,33,1,1,1,1,03/11/18 00:00,03/11/18 00:00
563,Wokha,25,1,1,1,1,03/11/18 00:00,03/11/18 00:00
564,Yavatmal,21,1,1,1,1,03/11/18 00:00,03/11/18 00:00
565,Zunhebotto,25,1,1,1,1,03/11/18 00:00,03/11/18 00:00
